tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,year
2008-440,s-Hertogenbosch,Grass,32,A,20080615,1,103970,1,,David Ferrer,R,175,ESP,26.20670773,5,2905,104619,,WC,Jesse Huta Galung,R,188,NED,22.69404517,173,235,6-2 6-3,3,R32,61,1,2,49,36,27,8,8,1,1,3,3,50,29,16,11,9,3,7,2008
2008-440,s-Hertogenbosch,Grass,32,A,20080615,2,103435,,Q,Massimo Dellacqua,R,193,ITA,28.77754962,472,57,104926,,,Fabio Fognini,R,178,ITA,21.06502396,87,491,7-6(4) 6-2,3,R32,67,12,2,56,36,30,14,10,0,1,5,3,57,34,24,13,10,0,3,2008
2008-440,s-Hertogenbosch,Grass,32,A,20080615,3,104327,,,Steve Darcis,R,178,BEL,24.26009582,52,732,103722,,,Florent Serra,R,180,FRA,27.29637235,76,532,7-5 6-3,3,R32,72,7,2,69,38,30,16,11,2,3,1,0,54,31,23,11,10,2,5,2008
2008-440,s-Hertogenbosch,Grass,32,A,20080615,4,104339,6,,Mario Ancic,R,196,CRO,24.21355236,43,825,104371,,,Ivo Minar,R,183,CZE,24.07118412,70,556,6-1 7-6(0),3,R32,68,3,0,50,37,30,9,9,0,0,1,0,78,62,32,10,10,4,7,2008
2008-440,s-Hertogenbosch,Grass,32,A,20080615,5,103096,,,Arnaud Clement,R,173,FRA,30.49691992,117,397,103794,,Q,Benjamin Becker,R,178,GER,27.00068446,102,438,6-3 3-6 6-4,3,R32,115,5,5,79,42,34,21,14,5,7,10,8,83,42,34,17,14,1,4,2008
2008-440,s-Hertogenbosch,Grass,32,A,20080615,6,104719,,,Marcel Granollers,R,190,ESP,22.17932923,51,733,104019,,,Kristof Vliegen,R,193,BEL,25.98494182,107,432,6-0 1-0 RET,3,R32,27,2,0,20,17,12,2,3,1,1,1,0,24,9,2,5,4,2,6,2008
2008-440,s-Hertogenbosch,Grass,32,A,20080615,7,102783,,,Rainer Schuettler,R,180,GER,32.14236824,97,469,103582,,,Michael Berrer,L,193,GER,27.95893224,83,508,6-7(4) 6-4 6-4,3,R32,146,8,1,97,53,48,26,16,2,2,10,4,116,64,49,29,16,4,6,2008
2008-440,s-Hertogenbosch,Grass,32,A,20080615,8,105223,,,Juan Martin Del Potro,R,198,ARG,19.72895277,65,578,102148,8,,Fabrice Santoro,R,178,FRA,35.51813826,53,721,6-3 6-1,3,R32,60,4,0,44,29,26,8,8,3,3,0,3,42,26,16,6,8,2,6,2008
2008-440,s-Hertogenbosch,Grass,32,A,20080615,9,103084,7,,Guillermo Canas,R,185,ARG,30.55715264,46,770,104999,,,Mischa Zverev,L,190,GER,20.81861739,91,477,5-7 6-3 6-3,3,R32,128,6,2,96,54,34,25,15,4,7,5,2,106,68,46,16,15,10,15,2008
2008-440,s-Hertogenbosch,Grass,32,A,20080615,10,103523,,Q,Rohan Bopanna,R,190,IND,28.28473648,292,122,103280,,WC,Martin Verkerk,R,196,NED,29.62628337,316,112,6-7(8) 7-6(2) 6-4,3,R32,123,21,3,98,56,52,27,17,0,0,22,10,106,68,55,22,17,1,2,2008
2008-440,s-Hertogenbosch,Grass,32,A,20080615,11,104678,,Q,Viktor Troicki,R,193,SRB,22.34633812,100,447,103823,,,Denis Gremelmayr,L,183,GER,26.83367556,71,548,6-3 7-5,3,R32,69,9,4,58,36,32,13,11,0,0,6,2,67,45,32,9,10,10,12,2008
2008-440,s-Hertogenbosch,Grass,32,A,20080615,12,103344,4,,Ivan Ljubicic,R,193,CRO,29.24572211,26,1080,104898,,,Robin Haase,R,190,NED,21.19644079,62,608,6-3 7-6(5),3,R32,78,8,2,66,37,28,17,11,0,1,8,6,61,30,24,14,10,0,2,2008
2008-440,s-Hertogenbosch,Grass,32,A,20080615,13,104214,5,,Igor Andreev,R,185,RUS,24.92539357,37,910,105777,,WC,Grigor Dimitrov,R,188,BUL,17.08692676,744,21,6-1 6-3,3,R32,51,5,2,43,26,24,10,8,3,3,1,3,48,34,20,5,8,2,6,2008
2008-440,s-Hertogenbosch,Grass,32,A,20080615,14,103781,,,Jurgen Melzer,L,183,AUT,27.06913073,82,514,103812,,,Victor Hanescu,R,198,ROU,26.90485969,75,541,6-7(11) 6-2 6-4,3,R32,125,5,3,107,72,58,21,15,8,8,10,0,94,66,49,15,15,5,8,2008
2008-440,s-Hertogenbosch,Grass,32,A,20080615,15,102967,,,Marc Gicquel,R,188,FRA,31.21423682,60,619,104235,,LL,Matwe Middelkoop,R,,NED,24.78576318,210,188,6-4 6-1,3,R32,66,5,3,47,29,26,9,8,3,3,4,3,62,28,15,17,9,1,5,2008
2008-440,s-Hertogenbosch,Grass,32,A,20080615,16,104755,2,,Richard Gasquet,R,185,FRA,21.99589322,9,1625,103694,,,Olivier Rochus,R,168,BEL,27.40862423,66,569,6-2 7-6(3),3,R32,94,7,3,59,38,32,9,10,0,1,1,1,86,55,29,17,10,10,13,2008
2008-440,s-Hertogenbosch,Grass,32,A,20080615,17,103970,1,,David Ferrer,R,175,ESP,26.20670773,5,2905,103435,,Q,Massimo Dellacqua,R,193,ITA,28.77754962,472,57,6-2 7-6(3),3,R16,82,7,2,67,46,35,12,10,5,6,7,6,64,38,28,8,10,2,5,2008
2008-440,s-Hertogenbosch,Grass,32,A,20080615,18,104339,6,,Mario Ancic,R,196,CRO,24.21355236,43,825,104327,,,Steve Darcis,R,178,BEL,24.26009582,52,732,6-2 6-4,3,R16,78,4,3,61,34,27,16,9,7,7,8,0,63,41,28,9,9,5,8,2008
2008-440,s-Hertogenbosch,Grass,32,A,20080615,19,103096,,,Arnaud Clement,R,173,FRA,30.49691992,117,397,104719,,,Marcel Granollers,R,190,ESP,22.17932923,51,733,6-7(6) 6-3 6-3,3,R16,138,7,1,109,68,46,24,15,16,18,2,3,84,49,30,21,15,3,8,2008
2008-440,s-Hertogenbosch,Grass,32,A,20080615,20,105223,,,Juan Martin Del Potro,R,198,ARG,19.72895277,65,578,102783,,,Rainer Schuettler,R,180,GER,32.14236824,97,469,7-6(3) 4-3,3,R16,90,13,2,58,39,34,13,10,4,4,2,0,70,43,31,17,9,5,5,2008
2008-440,s-Hertogenbosch,Grass,32,A,20080615,21,103084,7,,Guillermo Canas,R,185,ARG,30.55715264,46,770,103523,,Q,Rohan Bopanna,R,190,IND,28.28473648,292,122,6-2 6-4,3,R16,62,5,2,48,31,28,8,9,0,0,6,1,50,27,18,13,9,4,7,2008
2008-440,s-Hertogenbosch,Grass,32,A,20080615,22,104678,,Q,Viktor Troicki,R,193,SRB,22.34633812,100,447,103344,4,,Ivan Ljubicic,R,193,CRO,29.24572211,26,1080,5-7 6-4 7-6(5),3,R16,138,9,6,90,52,47,22,17,0,1,25,6,118,73,57,22,17,10,11,2008
2008-440,s-Hertogenbosch,Grass,32,A,20080615,23,103781,,,Jurgen Melzer,L,183,AUT,27.06913073,82,514,104214,5,,Igor Andreev,R,185,RUS,24.92539357,37,910,6-4 1-6 6-1,3,R16,98,7,4,71,42,33,15,12,4,6,4,4,85,47,32,18,12,7,10,2008
2008-440,s-Hertogenbosch,Grass,32,A,20080615,24,102967,,,Marc Gicquel,R,188,FRA,31.21423682,60,619,104755,2,,Richard Gasquet,R,185,FRA,21.99589322,9,1625,7-5 7-6(6),3,R16,102,9,2,85,48,38,23,12,7,7,6,1,64,45,36,14,12,1,2,2008
2008-440,s-Hertogenbosch,Grass,32,A,20080615,25,103970,1,,David Ferrer,R,175,ESP,26.20670773,5,2905,104339,6,,Mario Ancic,R,196,CRO,24.21355236,43,825,6-4 7-6(4),3,QF,95,1,2,75,53,40,13,11,1,1,4,4,74,43,34,13,11,5,6,2008
2008-440,s-Hertogenbosch,Grass,32,A,20080615,26,105223,,,Juan Martin Del Potro,R,198,ARG,19.72895277,65,578,103096,,,Arnaud Clement,R,173,FRA,30.49691992,117,397,2-6 6-3 6-1,3,QF,122,13,6,81,52,32,15,12,6,10,8,4,79,38,22,18,12,5,11,2008
2008-440,s-Hertogenbosch,Grass,32,A,20080615,27,103084,7,,Guillermo Canas,R,185,ARG,30.55715264,46,770,104678,,Q,Viktor Troicki,R,193,SRB,22.34633812,100,447,6-2 6-2,3,QF,67,5,3,42,25,21,11,8,1,2,3,3,57,32,16,10,8,2,7,2008
2008-440,s-Hertogenbosch,Grass,32,A,20080615,28,102967,,,Marc Gicquel,R,188,FRA,31.21423682,60,619,103781,,,Jurgen Melzer,L,183,AUT,27.06913073,82,514,6-3 6-4,3,QF,100,5,0,58,37,30,12,10,5,6,5,4,60,36,25,10,9,6,9,2008
2008-440,s-Hertogenbosch,Grass,32,A,20080615,29,103970,1,,David Ferrer,R,175,ESP,26.20670773,5,2905,105223,,,Juan Martin Del Potro,R,198,ARG,19.72895277,65,578,7-6(4) 6-1,3,SF,87,6,1,78,60,42,11,10,6,6,2,1,52,30,23,12,9,1,3,2008
2008-440,s-Hertogenbosch,Grass,32,A,20080615,30,102967,,,Marc Gicquel,R,188,FRA,31.21423682,60,619,103084,7,,Guillermo Canas,R,185,ARG,30.55715264,46,770,3-6 6-0 6-4,3,SF,114,4,0,87,51,36,18,13,8,10,9,4,68,25,19,22,12,1,5,2008
2008-440,s-Hertogenbosch,Grass,32,A,20080615,31,103970,1,,David Ferrer,R,175,ESP,26.20670773,5,2905,102967,,,Marc Gicquel,R,188,FRA,31.21423682,60,619,6-4 6-2,3,F,82,12,0,65,43,30,14,9,2,2,7,0,63,43,28,8,9,4,7,2008
2008-439,Umag,Clay,28,A,20080714,1,104515,,Q,Mathieu Montcourt,R,183,FRA,23.36208077,185,220,105099,,WC,Antonio Veic,R,180,CRO,20.40246407,262,141,6-4 6-2,3,R32,89,0,3,52,43,28,4,9,1,3,0,5,67,35,22,11,9,9,14,2008
2008-439,Umag,Clay,28,A,20080714,2,104999,,,Mischa Zverev,L,190,GER,20.89527721,89,495,105231,,WC,Luka Belic,R,,CRO,19.74811773,766,20,6-2 6-3,3,R32,73,3,0,59,36,25,14,9,4,5,2,3,56,32,19,8,8,3,7,2008
2008-439,Umag,Clay,28,A,20080714,3,103228,8,,Marcos Daniel,R,180,BRA,30.02874743,79,531,104122,,,Carlos Berlocq,R,183,ARG,25.44284736,120,404,6-3 4-6 6-4,3,R32,136,0,1,84,44,26,20,15,2,8,1,2,87,50,29,16,14,8,15,2008
2008-439,Umag,Clay,28,A,20080714,4,104678,,,Viktor Troicki,R,193,SRB,22.42299795,86,510,103181,,,Jiri Vanek,R,185,CZE,30.22313484,97,490,6-3 6-1,3,R32,62,1,2,36,21,19,11,8,0,1,1,0,59,34,17,10,8,5,10,2008
2008-439,Umag,Clay,28,A,20080714,5,103835,,,Filippo Volandri,R,183,ITA,26.85557837,138,340,104262,,,Flavio Cipolla,R,173,ITA,24.73374401,129,370,6-1 6-4,3,R32,75,0,1,59,41,28,10,9,4,6,0,2,50,37,20,4,8,6,11,2008
2008-439,Umag,Clay,28,A,20080714,6,104926,7,,Fabio Fognini,R,178,ITA,21.14168378,73,559,105575,,WC,Ricardas Berankis,R,175,LTU,18.06433949,471,58,6-3 6-2,3,R32,62,5,0,48,27,22,12,8,3,3,0,3,50,19,11,14,9,1,5,2008
2008-439,Umag,Clay,28,A,20080714,7,103084,6,,Guillermo Canas,R,185,ARG,30.63381246,55,735,103454,,,Nicolas Massu,R,183,CHI,28.76112252,136,345,7-5 6-2,3,R32,105,4,4,60,32,23,10,10,4,8,0,7,64,39,21,5,10,1,8,2008
2008-439,Umag,Clay,28,A,20080714,8,104081,,,Boris Pashanski,R,180,SRB,25.69472964,130,364,104851,,Q,Gianluca Naso,R,,ITA,21.51950719,238,155,6-3 2-6 7-6(9),3,R32,151,7,2,123,73,48,26,15,7,10,6,1,93,57,42,18,14,3,5,2008
2008-439,Umag,Clay,28,A,20080714,9,104593,,,Daniel Gimeno Traver,R,185,ESP,22.93497604,114,418,103535,,,Olivier Patience,R,180,FRA,28.30390144,170,240,6-2 6-2,3,R32,70,1,1,50,29,24,11,8,6,6,3,1,49,32,18,7,8,6,10,2008
2008-439,Umag,Clay,28,A,20080714,10,103344,5,,Ivan Ljubicic,R,193,CRO,29.32238193,38,910,105062,,,Mikhail Kukushkin,R,183,KAZ,20.55030801,135,348,6-1 6-2,3,R32,52,8,0,38,21,21,12,8,0,0,0,2,39,19,10,9,7,1,5,2008
2008-439,Umag,Clay,28,A,20080714,11,104056,,,Roko Karanusic,R,183,CRO,25.85626283,108,439,103437,,Q,Francesco Piccari,R,,ITA,28.85147159,234,159,6-2 6-2,3,R32,55,3,0,40,24,17,15,8,0,0,1,0,44,23,11,10,8,2,6,2008
2008-439,Umag,Clay,28,A,20080714,12,104216,,,Maximo Gonzalez,R,175,ARG,24.98562628,101,472,104004,,Q,Filip Prpic,R,173,SWE,26.13552361,230,162,7-5 6-3,3,R32,98,3,2,67,44,30,9,10,7,10,0,4,72,41,24,9,11,4,10,2008
2008-439,Umag,Clay,28,A,20080714,13,104269,1,,Fernando Verdasco,L,188,ESP,24.66255989,15,1375,104515,,Q,Mathieu Montcourt,R,183,FRA,23.36208077,185,220,7-6(5) 6-1,3,R16,87,1,7,61,41,25,8,10,1,5,0,4,59,36,15,8,9,6,12,2008
2008-439,Umag,Clay,28,A,20080714,14,104999,,,Mischa Zverev,L,190,GER,20.89527721,89,495,103228,8,,Marcos Daniel,R,180,BRA,30.02874743,79,531,6-4 6-2,3,R16,87,2,2,54,27,24,15,9,0,0,2,5,70,52,32,7,9,5,8,2008
2008-439,Umag,Clay,28,A,20080714,15,102845,3,,Carlos Moya,R,190,ESP,31.87953457,27,1040,104678,,,Viktor Troicki,R,193,SRB,22.42299795,86,510,3-6 7-6(2) 7-5,3,R16,165,3,5,113,50,35,32,16,6,10,8,1,111,71,49,20,17,7,11,2008
2008-439,Umag,Clay,28,A,20080714,16,104926,7,,Fabio Fognini,R,178,ITA,21.14168378,73,559,103835,,,Filippo Volandri,R,183,ITA,26.85557837,138,340,6-4 6-4,3,R16,79,4,3,60,35,25,9,10,4,7,0,1,66,42,26,9,10,5,10,2008
2008-439,Umag,Clay,28,A,20080714,17,103084,6,,Guillermo Canas,R,185,ARG,30.63381246,55,735,104081,,,Boris Pashanski,R,180,SRB,25.69472964,130,364,6-7(3) 6-3 7-5,3,R16,166,6,1,93,47,32,23,16,1,6,6,5,109,50,31,26,17,3,11,2008
2008-439,Umag,Clay,28,A,20080714,18,104214,4,,Igor Andreev,R,185,RUS,25.00205339,30,985,104593,,,Daniel Gimeno Traver,R,185,ESP,22.93497604,114,418,6-2 7-6(3),3,R16,99,4,2,63,39,28,15,10,1,3,2,2,76,40,26,15,10,5,9,2008
2008-439,Umag,Clay,28,A,20080714,19,104056,,,Roko Karanusic,R,183,CRO,25.85626283,108,439,103344,5,,Ivan Ljubicic,R,193,CRO,29.32238193,38,910,W/O,3,R16,,,,,,,,,,,,,,,,,,,,2008
2008-439,Umag,Clay,28,A,20080714,20,104216,,,Maximo Gonzalez,R,175,ARG,24.98562628,101,472,103333,2,,Ivo Karlovic,R,208,CRO,29.3744011,20,1220,3-6 6-3 6-4,3,R16,133,1,5,90,57,40,19,14,4,6,15,2,87,53,37,17,14,4,7,2008
2008-439,Umag,Clay,28,A,20080714,21,104269,1,,Fernando Verdasco,L,188,ESP,24.66255989,15,1375,104999,,,Mischa Zverev,L,190,GER,20.89527721,89,495,7-5 7-5,3,QF,99,2,7,76,51,30,16,12,3,5,4,0,82,48,28,18,12,8,12,2008
2008-439,Umag,Clay,28,A,20080714,22,104926,7,,Fabio Fognini,R,178,ITA,21.14168378,73,559,102845,3,,Carlos Moya,R,190,ESP,31.87953457,27,1040,6-4 6-3,3,QF,77,1,4,53,28,22,12,9,2,5,2,2,64,36,18,14,10,7,13,2008
2008-439,Umag,Clay,28,A,20080714,23,104214,4,,Igor Andreev,R,185,RUS,25.00205339,30,985,103084,6,,Guillermo Canas,R,185,ARG,30.63381246,55,735,7-5 6-4,3,QF,124,7,0,60,38,32,14,11,3,4,3,2,66,41,28,10,11,0,3,2008
2008-439,Umag,Clay,28,A,20080714,24,104216,,,Maximo Gonzalez,R,175,ARG,24.98562628,101,472,104056,,,Roko Karanusic,R,183,CRO,25.85626283,108,439,2-6 6-3 7-6(4),3,QF,162,0,4,109,67,46,18,15,5,9,1,3,98,54,35,23,14,6,9,2008
2008-439,Umag,Clay,28,A,20080714,25,104269,1,,Fernando Verdasco,L,188,ESP,24.66255989,15,1375,104926,7,,Fabio Fognini,R,178,ITA,21.14168378,73,559,6-1 6-3,3,SF,59,0,3,43,34,26,5,8,0,1,0,5,46,25,14,6,8,2,7,2008
2008-439,Umag,Clay,28,A,20080714,26,104214,4,,Igor Andreev,R,185,RUS,25.00205339,30,985,104216,,,Maximo Gonzalez,R,175,ARG,24.98562628,101,472,6-2 7-6(2),3,SF,98,1,2,59,39,25,14,10,4,7,0,2,69,43,27,7,10,7,12,2008
2008-439,Umag,Clay,28,A,20080714,27,104269,1,,Fernando Verdasco,L,188,ESP,24.66255989,15,1375,104214,4,,Igor Andreev,R,185,RUS,25.00205339,30,985,3-6 6-4 7-6(4),3,F,171,2,4,99,69,47,17,16,2,6,4,7,116,62,37,33,15,11,14,2008
2008-533,Costa Do Sauipe,Clay,32,A,20080211,1,102845,1,,Carlos Moya,R,190,ESP,31.45790554,18,1505,103490,,,Santiago Ventura,R,183,ESP,28.10130048,68,540,6-4 4-6 6-4,3,R32,149,3,4,95,52,39,27,15,2,3,4,9,107,53,39,29,15,5,7,2008
2008-533,Costa Do Sauipe,Clay,32,A,20080211,2,103535,,,Olivier Patience,R,180,FRA,27.88227242,110,380,103976,,,Juan Pablo Brzezicki,R,178,ARG,25.83436003,100,416,6-3 7-5,3,R32,84,8,0,58,39,29,7,11,1,5,3,2,58,37,18,9,10,1,7,2008
2008-533,Costa Do Sauipe,Clay,32,A,20080211,3,103169,,,Oscar Hernandez,R,180,ESP,29.83983573,70,535,104655,,,Pablo Cuevas,R,180,URU,22.11088296,89,459,7-6(5) 6-4,3,R32,100,2,5,69,45,34,11,11,1,3,6,1,67,41,28,14,11,1,4,2008
2008-533,Costa Do Sauipe,Clay,32,A,20080211,4,103373,,,Sergio Roitman,R,185,ARG,28.74195756,76,512,102860,6,,Agustin Calleri,R,183,ARG,31.40862423,42,730,6-3 6-2,3,R32,62,10,1,50,30,25,11,9,0,0,5,2,46,29,20,6,8,2,5,2008
2008-533,Costa Do Sauipe,Clay,32,A,20080211,5,104724,,Q,Eduardo Schwank,R,183,ARG,21.80424367,154,271,104214,3,,Igor Andreev,R,185,RUS,24.58042437,33,945,6-3 6-2,3,R32,72,2,1,44,32,27,9,9,0,0,0,1,53,37,23,7,8,3,6,2008
2008-533,Costa Do Sauipe,Clay,32,A,20080211,6,103429,,,Peter Luczak,R,183,AUS,28.44900753,81,495,103228,,WC,Marcos Daniel,R,180,BRA,29.60711841,108,385,7-5 6-4,3,R32,96,5,1,65,38,28,17,11,3,4,5,4,67,34,23,17,11,3,6,2008
2008-533,Costa Do Sauipe,Clay,32,A,20080211,7,102839,,,Nicolas Lapentti,R,188,ECU,31.49623546,112,379,105064,,WC,Thomaz Bellucci,L,188,BRA,20.11772758,181,229,6-2 6-2,3,R32,85,2,0,39,26,23,10,8,0,0,11,5,75,41,27,11,8,11,15,2008
2008-533,Costa Do Sauipe,Clay,32,A,20080211,8,103850,,Q,Sebastian Decoud,L,178,ARG,26.39835729,283,134,104076,7,,Jose Acasuso,R,190,ARG,25.31143053,50,621,6-3 1-6 7-6(3),3,R32,158,3,3,93,64,42,15,14,8,11,11,4,97,61,43,17,14,7,9,2008
2008-533,Costa Do Sauipe,Clay,32,A,20080211,9,103656,8,,Albert Montanes,R,175,ESP,27.20876112,51,621,103534,,,Nicolas Devilder,L,173,FRA,27.88227242,106,391,6-4 6-4,3,R32,95,8,6,71,37,30,18,10,4,5,3,2,60,27,22,14,10,4,7,2008
2008-533,Costa Do Sauipe,Clay,32,A,20080211,10,104926,,,Fabio Fognini,R,178,ITA,20.72005476,93,439,103181,,,Jiri Vanek,R,185,CZE,29.80150582,102,414,6-3 6-7(4) 7-6(3),3,R32,163,5,8,133,68,49,29,17,6,10,7,4,117,59,38,25,16,7,12,2008
2008-533,Costa Do Sauipe,Clay,32,A,20080211,11,104122,,,Carlos Berlocq,R,183,ARG,25.02121834,74,517,102856,,WC,Gustavo Kuerten,R,190,BRA,31.41957563,677,25,7-5 6-1,3,R32,80,8,1,49,32,26,11,10,1,2,3,4,56,35,22,8,9,2,6,2008
2008-533,Costa Do Sauipe,Clay,32,A,20080211,12,104371,,,Ivo Minar,R,183,CZE,23.72621492,96,429,103808,4,,Potito Starace,R,188,ITA,26.57905544,35,916,6-4 4-6 6-2,3,R32,129,4,2,75,38,29,22,14,7,10,1,3,81,54,36,12,14,8,13,2008
2008-533,Costa Do Sauipe,Clay,32,A,20080211,13,103835,5,,Filippo Volandri,R,183,ITA,26.43394935,41,731,103926,,Q,Daniel Munoz De La Nava,L,,ESP,26.03422313,200,209,6-2 6-4,3,R32,84,0,1,56,40,23,10,9,4,7,0,1,59,33,18,8,9,6,12,2008
2008-533,Costa Do Sauipe,Clay,32,A,20080211,14,103909,,,Guillermo Coria,R,175,ARG,26.07802875,,,103849,,Q,Francesco Aldi,R,175,ITA,26.40109514,238,166,6-4 7-5,3,R32,117,0,16,77,48,25,12,11,8,14,0,8,65,43,19,8,11,5,13,2008
2008-533,Costa Do Sauipe,Clay,32,A,20080211,15,104081,,,Boris Pashanski,R,180,SRB,25.27310062,101,416,103506,,,Martin Vassallo Arguello,R,183,ARG,28.00273785,98,425,6-4 6-4,3,R32,108,1,4,65,39,25,11,10,4,8,0,1,59,35,17,11,10,3,9,2008
2008-533,Costa Do Sauipe,Clay,32,A,20080211,16,104597,2,,Nicolas Almagro,R,183,ESP,22.47501711,31,965,103454,,,Nicolas Massu,R,183,CHI,28.3394935,94,432,6-3 6-2,3,R32,64,10,1,46,34,27,7,9,1,2,2,4,46,20,14,9,8,1,5,2008
2008-533,Costa Do Sauipe,Clay,32,A,20080211,17,102845,1,,Carlos Moya,R,190,ESP,31.45790554,18,1505,103535,,,Olivier Patience,R,180,FRA,27.88227242,110,380,5-7 6-1 6-0,3,R16,97,10,2,72,43,37,13,12,1,2,3,2,81,54,33,10,13,5,11,2008
2008-533,Costa Do Sauipe,Clay,32,A,20080211,18,103169,,,Oscar Hernandez,R,180,ESP,29.83983573,70,535,103373,,,Sergio Roitman,R,185,ARG,28.74195756,76,512,6-3 2-6 6-4,3,R16,161,1,4,110,77,47,13,14,12,17,3,3,88,55,36,13,13,5,10,2008
2008-533,Costa Do Sauipe,Clay,32,A,20080211,19,104724,,Q,Eduardo Schwank,R,183,ARG,21.80424367,154,271,103429,,,Peter Luczak,R,183,AUS,28.44900753,81,495,6-2 6-2,3,R16,82,5,2,54,41,26,8,8,3,5,3,5,58,28,16,10,8,2,8,2008
2008-533,Costa Do Sauipe,Clay,32,A,20080211,20,102839,,,Nicolas Lapentti,R,188,ECU,31.49623546,112,379,103850,,Q,Sebastian Decoud,L,178,ARG,26.39835729,283,134,6-1 6-2,3,R16,79,2,0,42,35,26,5,8,0,1,0,2,47,37,19,1,7,4,9,2008
2008-533,Costa Do Sauipe,Clay,32,A,20080211,21,104926,,,Fabio Fognini,R,178,ITA,20.72005476,93,439,103656,8,,Albert Montanes,R,175,ESP,27.20876112,51,621,7-5 6-3,3,R16,98,4,2,68,28,22,22,11,7,9,1,9,75,43,27,14,10,9,13,2008
2008-533,Costa Do Sauipe,Clay,32,A,20080211,22,104371,,,Ivo Minar,R,183,CZE,23.72621492,96,429,104122,,,Carlos Berlocq,R,183,ARG,25.02121834,74,517,6-4 6-4,3,R16,93,4,1,65,37,25,18,10,2,3,3,1,62,35,20,16,10,2,5,2008
2008-533,Costa Do Sauipe,Clay,32,A,20080211,23,103835,5,,Filippo Volandri,R,183,ITA,26.43394935,41,731,103909,,,Guillermo Coria,R,175,ARG,26.07802875,,,6-1 6-2,3,R16,51,0,1,36,27,20,6,8,2,4,0,7,42,25,10,3,7,4,10,2008
2008-533,Costa Do Sauipe,Clay,32,A,20080211,24,104597,2,,Nicolas Almagro,R,183,ESP,22.47501711,31,965,104081,,,Boris Pashanski,R,180,SRB,25.27310062,101,416,6-2 6-3,3,R16,79,8,1,41,22,21,12,8,2,2,5,4,77,46,28,12,9,7,11,2008
2008-533,Costa Do Sauipe,Clay,32,A,20080211,25,102845,1,,Carlos Moya,R,190,ESP,31.45790554,18,1505,103169,,,Oscar Hernandez,R,180,ESP,29.83983573,70,535,6-3 3-6 7-5,3,QF,143,2,1,102,71,45,16,15,6,9,0,4,88,72,47,7,15,3,7,2008
2008-533,Costa Do Sauipe,Clay,32,A,20080211,26,102839,,,Nicolas Lapentti,R,188,ECU,31.49623546,112,379,104724,,Q,Eduardo Schwank,R,183,ARG,21.80424367,154,271,1-6 6-4 7-6(4),3,QF,172,2,3,98,66,47,13,15,4,8,4,4,103,71,47,17,14,7,9,2008
2008-533,Costa Do Sauipe,Clay,32,A,20080211,27,104926,,,Fabio Fognini,R,178,ITA,20.72005476,93,439,104371,,,Ivo Minar,R,183,CZE,23.72621492,96,429,6-7(2) 6-2 6-3,3,QF,118,8,2,93,50,45,22,15,2,2,7,1,88,49,37,19,14,5,8,2008
2008-533,Costa Do Sauipe,Clay,32,A,20080211,28,104597,2,,Nicolas Almagro,R,183,ESP,22.47501711,31,965,103835,5,,Filippo Volandri,R,183,ITA,26.43394935,41,731,7-5 2-6 6-1,3,QF,107,5,3,82,45,33,16,14,4,8,1,1,83,70,40,5,13,4,9,2008
2008-533,Costa Do Sauipe,Clay,32,A,20080211,29,102845,1,,Carlos Moya,R,190,ESP,31.45790554,18,1505,102839,,,Nicolas Lapentti,R,188,ECU,31.49623546,112,379,6-2 3-6 7-6(5),3,SF,160,5,1,82,54,41,18,14,0,2,0,3,98,64,43,18,15,9,12,2008
2008-533,Costa Do Sauipe,Clay,32,A,20080211,30,104597,2,,Nicolas Almagro,R,183,ESP,22.47501711,31,965,104926,,,Fabio Fognini,R,178,ITA,20.72005476,93,439,6-1 6-1,3,SF,55,5,1,41,20,17,15,7,3,3,1,6,43,24,15,1,7,2,7,2008
2008-533,Costa Do Sauipe,Clay,32,A,20080211,31,104597,2,,Nicolas Almagro,R,183,ESP,22.47501711,31,965,102845,1,,Carlos Moya,R,190,ESP,31.45790554,18,1505,7-6(4) 3-6 7-5,3,F,147,3,0,108,84,56,15,17,4,8,6,2,109,70,48,20,16,9,12,2008
2008-433,Las Vegas,Hard,32,A,20080303,1,103602,1,,Fernando Gonzalez,R,183,CHI,27.59479808,13,1515,104534,,,Dudi Sela,R,175,ISR,22.91307324,63,558,6-2 7-6(2),3,R32,81,4,4,57,26,20,20,10,3,5,2,6,76,44,29,10,10,3,7,2008
2008-433,Las Vegas,Hard,32,A,20080303,2,105095,,,Evgeny Korolev,R,185,KAZ,20.04928131,100,427,103373,,,Sergio Roitman,R,185,ARG,28.79945243,77,507,6-4 4-6 6-3,3,R32,110,6,9,97,55,42,17,15,5,8,2,6,86,59,37,14,14,1,5,2008
